#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 10 04 50   9  4.2  5.1  0.41  5.00  3.57 999 1017.9   4.3   8.9 999.0 99.0 99.00
2012 01 10 05 50  18  2.0  2.9  0.48 10.00  4.23 999 1017.3   4.4   8.9 999.0 99.0 99.00
2012 01 10 06 50 299  1.3  2.1  0.45  9.09  4.31 999 1017.2   4.7   8.9 999.0 99.0 99.00
2012 01 10 07 50 285  5.2  6.1  0.43  9.09  4.36 999 1017.1   5.2   8.9 999.0 99.0 99.00
2012 01 10 08 50 286  7.0  8.7  0.44 10.00  3.68 999 1016.9   4.7   8.9 999.0 99.0 99.00
2012 01 10 09 50 286  9.1 10.7  0.56  2.86  3.23 999 1016.5   3.9   9.0 999.0 99.0 99.00
2012 01 10 10 50 292  7.1  9.0  0.69  3.45  3.45 999 1016.7   3.8   9.0 999.0 99.0 99.00
2012 01 10 11 50 281  6.3  7.4  0.70  4.00  3.54 999 1017.0   3.8   8.9 999.0 99.0 99.00
2012 01 10 12 50 275  6.6  8.1  0.68  3.57  3.38 999 1017.3   4.2   8.8 999.0 99.0 99.00
2012 01 10 13 50 265  6.9  7.8  0.64  3.70  3.26 999 1017.8   4.7   8.8 999.0 99.0 99.00
2012 01 10 14 50 272  6.9  7.9  0.63  3.33  3.28 999 1018.2   4.2   8.9 999.0 99.0 99.00
2012 01 10 15 50 282  7.4  8.9  0.64  3.33  3.07 999 1018.0   4.7   8.9 999.0 99.0 99.00
2012 01 10 16 50 280  7.3  8.7  0.68  3.13  3.18 999 1017.8   5.5   8.9 999.0 99.0 99.00
2012 01 10 17 50 289  6.5  7.8  0.57  3.23  3.05 999 1016.8   6.3   8.9 999.0 99.0 99.00
2012 01 10 18 50 295  6.8  8.4  0.52  3.13  3.05 999 1016.2   7.2   8.9 999.0 99.0 99.00
2012 01 10 19 50 304  4.1  4.9  0.48  3.03  3.02 999 1016.3   7.7   8.7 999.0 99.0 99.00
2012 01 10 20 50 302  2.9  3.5  0.42  3.03  3.14 999 1016.3   8.4   8.8 999.0 99.0 99.00
2012 01 10 21 50 334  2.7  3.3  0.36  2.86  3.10 999 1016.8   8.4   8.7 999.0 99.0 99.00
2012 01 10 22 50 313  3.9  4.8  0.35  9.09  3.35 999 1017.6   8.6   8.7 999.0 99.0 99.00
2012 01 10 23 50 308  2.7  3.1  0.37  3.03  3.09 999 1017.9   8.5   8.6 999.0 99.0 99.00
2012 01 11 00 50   7  2.3  3.4  0.32  3.03  3.21 999 1017.8   8.4   8.6 999.0 99.0 99.00
2012 01 11 01 50  20  2.0  2.4  0.28  2.94  3.16 999 1018.3   8.4   8.7 999.0 99.0 99.00
2012 01 11 02 50  18  2.0  2.6  0.27  2.86  3.11 999 1018.8   8.4   8.7 999.0 99.0 99.00
2012 01 11 03 50  61  1.8  2.2  0.27 10.00  3.37 999 1019.1   8.4   8.6 999.0 99.0 99.00
2012 01 11 04 50  50  2.6  3.1  0.25 10.00  3.40 999 1018.8   8.2   8.7 999.0 99.0 99.00
2012 01 11 05 50  57  2.0  2.5  0.25 10.00  3.42 999 1019.0   8.1   8.7 999.0 99.0 99.00
2012 01 11 06 50  89  1.4  1.7  0.27 10.00  3.46 999 1019.5   8.0   8.4 999.0 99.0 99.00
2012 01 11 07 50  81  1.9  2.3  0.29 10.00  3.49 999 1019.4   7.9   8.3 999.0 99.0 99.00
2012 01 11 08 50  84  2.7  3.2  0.27  9.09  3.47 999 1019.1   7.9   8.2 999.0 99.0 99.00
2012 01 11 09 50  78  3.4  3.8  0.27  8.33  3.56 999 1018.7   8.0   8.2 999.0 99.0 99.00
2012 01 11 10 50  98  4.2  4.9  0.28 10.00  3.72 999 1018.7   8.2   8.2 999.0 99.0 99.00
2012 01 11 11 50 109  4.7  5.5  0.29  5.88  3.72 999 1018.6   8.3   8.2 999.0 99.0 99.00
2012 01 11 12 50 109  5.7  6.5  0.32  9.09  3.36 999 1018.6   8.5   8.2 999.0 99.0 99.00
2012 01 11 13 50 109  5.4  6.2  0.34  2.47  2.92 999 1019.3   9.0   8.4 999.0 99.0 99.00
2012 01 11 14 50 105  5.4  6.2  0.35  2.60  2.92 999 1019.7   9.0   8.5 999.0 99.0 99.00
2012 01 11 15 50 104  6.6  7.6  0.40  2.74  2.93 999 1019.1   9.1   8.5 999.0 99.0 99.00
2012 01 11 16 50  97  6.6  7.9  0.49  3.03  3.06 999 1018.0   9.0   8.6 999.0 99.0 99.00
2012 01 11 17 50  94  7.5  8.9  0.56  3.33  3.20 999 1017.1   9.1   8.7 999.0 99.0 99.00
2012 01 11 18 50  91  7.7  9.1  0.68  3.57  3.30 999 1016.2   9.2   8.8 999.0 99.0 99.00
2012 01 11 19 50  89  7.5  9.2 99.00 99.00 99.00 999 1015.7   9.3   8.8 999.0 99.0 99.00
2012 01 11 20 50  89  8.8 10.4  0.80  3.57  3.40 999 1014.7   9.5   8.8 999.0 99.0 99.00
2012 01 11 21 50  93  9.1 10.9  1.00  4.17  3.62 999 1014.2   9.9   8.8 999.0 99.0 99.00
2012 01 11 22 50  91  9.1 10.5  1.19  4.55  3.87 999 1013.2  10.1   8.9 999.0 99.0 99.00
2012 01 11 23 50  93 10.4 11.8  1.24  4.55  3.90 999 1011.7  10.1   8.9 999.0 99.0 99.00
2012 01 12 00 50  96  9.8 11.5  1.49  4.76  4.17 999 1010.3  10.3   9.0 999.0 99.0 99.00
2012 01 12 01 50  96  9.0 10.5  1.43  4.76  4.17 999 1008.9  10.7   9.0 999.0 99.0 99.00
2012 01 12 02 50 106  6.3  7.9  1.47  5.26  4.40 999 1007.9  11.2   9.0 999.0 99.0 99.00
2012 01 12 03 50 113  6.2  8.6  1.49  5.88  4.78 999 1006.8  11.5   9.0 999.0 99.0 99.00
2012 01 12 04 50 104  5.4 99.0 99.00 99.00 99.00 999 1004.4  11.5 999.0 999.0 99.0 99.00
2012 01 12 05 50 111  7.8  9.0  1.72  6.67  5.08 999 1002.5  11.9   9.0 999.0 99.0 99.00
2012 01 12 06 50 121  8.3  9.4  1.99  7.14  5.45 999 1001.2  12.4   9.0 999.0 99.0 99.00
2012 01 12 07 50 131  8.0  9.4  2.51  7.69  5.98 999  999.9  12.3   8.8 999.0 99.0 99.00
2012 01 12 08 50 132  5.3  7.9  2.43  7.69  6.04 999  998.9  11.8   8.8 999.0 99.0 99.00
2012 01 12 09 50 184  6.6 10.1  2.52  8.33  6.20 999  997.8  12.2   8.7 999.0 99.0 99.00
2012 01 12 10 50 193  6.4  7.5  2.40  8.33  6.20 999  997.7  10.8   8.6 999.0 99.0 99.00
2012 01 12 11 50 210  8.0  9.1  2.30  8.33  5.96 999  998.0  10.1   8.5 999.0 99.0 99.00
2012 01 12 12 50 218  9.0 10.4  2.40  8.33  5.96 999  998.2   9.8   8.3 999.0 99.0 99.00
2012 01 12 13 50 224  9.7 11.6  2.53  9.09  6.14 999  999.5   9.3   8.3 999.0 99.0 99.00
2012 01 12 14 50 252  8.3 10.6  2.35  9.09  5.85 999 1000.9   9.5   8.5 999.0 99.0 99.00
2012 01 12 15 50 242  7.5  8.8  2.55  9.09  6.45 999 1001.2   9.4   8.6 999.0 99.0 99.00
2012 01 12 16 50 232  5.4  6.4  2.36 10.00  6.31 999 1001.5   9.3   8.7 999.0 99.0 99.00
2012 01 12 17 50 222  5.5  6.6  2.18 10.00  6.47 999 1001.0   9.1   8.8 999.0 99.0 99.00
2012 01 12 18 50 206  5.8  6.7  2.05 10.00  6.43 999 1000.8   9.6   8.9 999.0 99.0 99.00
2012 01 12 19 50 191  7.6  9.0  2.01  8.33  6.47 999 1001.1   9.7   9.0 999.0 99.0 99.00
2012 01 12 20 50 202  7.8  9.1  1.95  9.09  6.20 999 1001.5   9.9   9.1 999.0 99.0 99.00
2012 01 12 21 50 190  6.8  8.0  2.08  9.09  6.12 999 1002.0   9.8   9.1 999.0 99.0 99.00
2012 01 12 22 50 195  5.2  6.4  2.10  9.09  6.50 999 1002.3   9.7   9.0 999.0 99.0 99.00
2012 01 12 23 50 188  5.8  6.7  2.15  9.09  6.40 999 1001.9   9.8   9.0 999.0 99.0 99.00
2012 01 13 00 50 186  5.0  5.8  2.14 10.00  6.41 999 1002.2   9.8   9.2 999.0 99.0 99.00
2012 01 13 01 50 197  7.0  8.1  1.93  9.09  6.03 999 1001.9  10.2   9.3 999.0 99.0 99.00
2012 01 13 02 50 193  7.1  8.4  2.13  9.09  5.99 999 1001.4  10.2   9.3 999.0 99.0 99.00
2012 01 13 03 50 199 10.0 11.8  2.02  9.09  5.57 999 1001.0  10.4   9.3 999.0 99.0 99.00
2012 01 13 04 50 203 11.1 13.1  2.34  9.09  5.66 999 1000.6  10.6   9.3 999.0 99.0 99.00
2012 01 13 05 50 192  9.1 10.6  2.12  9.09  5.64 999 1000.0  10.3   9.3 999.0 99.0 99.00
2012 01 13 06 50 185  9.6 11.5  2.15  8.33  5.85 999  999.2  10.6   9.2 999.0 99.0 99.00
2012 01 13 07 50 185 10.9 14.1  2.28  9.09  5.69 999  998.0  10.9   9.2 999.0 99.0 99.00
2012 01 13 08 50 192 11.8 14.3  2.48  6.67  5.69 999  996.9  11.5   9.2 999.0 99.0 99.00
2012 01 13 09 50 197 12.6 14.9  2.63  8.33  5.70 999  996.3  11.9   9.2 999.0 99.0 99.00
2012 01 13 10 50 207 11.3 13.1  2.62  6.67  5.55 999  996.6  11.2   9.1 999.0 99.0 99.00
2012 01 13 11 50 289 13.7 17.2  2.41  7.14  5.35 999  998.5   8.4   9.0 999.0 99.0 99.00
2012 01 13 12 50 266 11.1 14.2  2.38  7.14  5.25 999 1000.9   6.9   9.0 999.0 99.0 99.00
2012 01 13 13 50 259 14.9 18.2  2.46  7.69  5.24 999 1001.9   6.7   9.0 999.0 99.0 99.00
2012 01 13 14 50 272 14.0 17.4  2.55  7.14  5.24 999 1003.2   5.8   9.1 999.0 99.0 99.00
2012 01 13 15 50 257 13.8 16.4  2.42  7.14  4.89 999 1003.9   5.1   9.2 999.0 99.0 99.00
2012 01 13 16 50 258 15.7 19.2  2.62  5.26  4.91 999 1003.7   4.7   9.2 999.0 99.0 99.00
2012 01 13 17 50 253 13.5 17.1  2.59  5.26  4.96 999 1004.7   4.7   9.0 999.0 99.0 99.00
2012 01 13 18 50 250 13.3 16.0  2.51  5.26  4.91 999 1004.7   4.8   9.0 999.0 99.0 99.00
2012 01 13 19 50 250 14.4 17.1  2.39  6.67  4.99 999 1005.9   5.2   8.9 999.0 99.0 99.00
2012 01 13 20 50 257 14.1 17.8  2.45  7.69  4.90 999 1007.4   5.6   8.9 999.0 99.0 99.00
2012 01 13 21 50 265 12.6 15.1  2.37  7.69  4.95 999 1009.1   5.6   8.9 999.0 99.0 99.00
2012 01 13 22 50 268 13.2 15.7  2.28  8.33  4.96 999 1010.4   5.4   8.9 999.0 99.0 99.00
2012 01 13 23 50 262 12.2 15.3  2.18  8.33  5.05 999 1011.8   5.2   8.9 999.0 99.0 99.00
2012 01 14 00 50 264 10.8 13.9  1.92  7.69  4.82 999 1012.7   5.1   9.0 999.0 99.0 99.00
2012 01 14 01 50 255  9.7 11.9  1.73  7.69  4.69 999 1013.3   5.0   9.0 999.0 99.0 99.00
2012 01 14 02 50 249 10.3 12.5  1.70  8.33  4.66 999 1013.7   5.0   9.0 999.0 99.0 99.00
2012 01 14 03 50 250 11.0 13.4  1.51  7.69  4.37 999 1014.1   4.9   9.1 999.0 99.0 99.00
2012 01 14 04 50 270 10.9 13.0  1.52  7.14  4.38 999 1014.2   4.2   9.1 999.0 99.0 99.00
2012 01 14 05 50 295  9.0 11.3  1.40  4.17  4.15 999 1014.5   3.0   9.0 999.0 99.0 99.00
2012 01 14 06 50 299 11.4 13.1  1.48  5.26  4.09 999 1014.8   2.1   8.9 999.0 99.0 99.00
2012 01 14 07 50 288 11.8 14.6  1.66  4.76  4.23 999 1015.6   1.5   8.8 999.0 99.0 99.00
2012 01 14 08 50 308 12.4 15.4  1.85  5.26  4.40 999 1015.3   1.2   8.8 999.0 99.0 99.00
2012 01 14 09 50 303 12.0 14.0  1.78  5.56  4.47 999 1016.0   0.7   8.8 999.0 99.0 99.00
2012 01 14 10 50 296 11.6 14.1  1.62  5.26  4.40 999 1017.0   0.5   8.8 999.0 99.0 99.00
2012 01 14 11 50 295 11.4 13.3  1.51  5.26  4.25 999 1017.9   0.4   8.8 999.0 99.0 99.00
2012 01 14 12 50 290 11.1 13.1  1.50  5.00  4.40 999 1018.4   0.1   8.8 999.0 99.0 99.00
2012 01 14 13 50 286 10.3 12.4  1.38  5.00  4.21 999 1019.2   0.1   8.8 999.0 99.0 99.00
2012 01 14 14 50 281  9.6 11.8  1.30  5.00  4.13 999 1019.9   0.2   8.8 999.0 99.0 99.00
2012 01 14 15 50 284  8.8 11.0  1.25  4.76  4.17 999 1019.8   0.6   8.8 999.0 99.0 99.00
2012 01 14 16 50 285  8.8 11.2  1.24  5.00  4.08 999 1018.8   1.2   8.8 999.0 99.0 99.00
2012 01 14 17 50 280  8.7 11.3  1.04  4.76  3.85 999 1018.2   1.6   8.9 999.0 99.0 99.00
2012 01 14 18 50 286  7.7  9.3  1.02  4.35  3.71 999 1017.7   2.3   9.0 999.0 99.0 99.00
2012 01 14 19 50 289  7.6  9.3  0.96  4.35  3.70 999 1018.0   2.5   9.2 999.0 99.0 99.00
2012 01 14 20 50 285  7.6 10.1  0.97  4.35  3.70 999 1018.4   2.8   9.2 999.0 99.0 99.00
2012 01 14 21 50 279  7.9 10.4  0.96  4.55  3.70 999 1019.3   2.8   9.1 999.0 99.0 99.00
2012 01 14 22 50 286  8.5 12.3  0.91  4.55  3.58 999 1020.0   2.7   9.0 999.0 99.0 99.00
2012 01 14 23 50 289  8.8 11.2  0.85  4.00  3.57 999 1020.7   2.7   8.9 999.0 99.0 99.00
2012 01 15 00 50 301  6.7  9.2  0.84  4.00  3.66 999 1021.4   2.6   9.0 999.0 99.0 99.00
2012 01 15 01 50 309  6.1  8.7  0.72  4.17  3.75 999 1021.4   2.4   9.0 999.0 99.0 99.00
2012 01 15 02 50 316  5.8  7.9  0.75  4.17  3.83 999 1021.5   2.3   9.0 999.0 99.0 99.00
2012 01 15 03 50 309  5.7  7.8  0.62  4.35  3.64 999 1021.5   2.3   8.9 999.0 99.0 99.00
2012 01 15 04 50 304  6.9  8.7  0.73  4.35  3.78 999 1021.5   2.3   8.9 999.0 99.0 99.00
2012 01 15 05 50 308  8.5 10.4  0.82  4.35  3.59 999 1021.8   1.9   8.9 999.0 99.0 99.00
2012 01 15 06 50 305  7.6  9.0  0.79  3.85  3.52 999 1022.1   1.8   8.9 999.0 99.0 99.00
2012 01 15 07 50 300  7.3  9.3  0.78  4.00  3.42 999 1022.6   1.3   8.9 999.0 99.0 99.00
2012 01 15 08 50 304  8.0 10.1  0.72  3.70  3.30 999 1022.6   1.0   8.8 999.0 99.0 99.00
2012 01 15 09 50 326  8.7 10.7  0.77  3.85  3.31 999 1022.7   0.9   8.9 999.0 99.0 99.00
2012 01 15 10 50 336  8.9 11.2  0.87  4.17  3.41 999 1023.4   0.5   8.9 999.0 99.0 99.00
2012 01 15 11 50 337  8.4 11.2  1.01  4.00  3.63 999 1024.7   0.5   8.9 999.0 99.0 99.00
2012 01 15 12 50 350  9.2 12.5  1.22  4.35  3.83 999 1025.9   0.1   8.9 999.0 99.0 99.00
2012 01 15 13 50 346  9.4 11.9  1.25  4.55  3.93 999 1027.0  -0.1   9.0 999.0 99.0 99.00
2012 01 15 14 50 355  9.8 12.7  1.31  4.76  4.08 999 1028.6  -0.9   9.2 999.0 99.0 99.00
2012 01 15 15 50 337 11.6 14.4  1.43  4.76  4.09 999 1029.5  -1.9   9.2 999.0 99.0 99.00
2012 01 15 16 50 335 10.2 12.3  1.59  5.00  4.21 999 1029.5  -2.2   9.3 999.0 99.0 99.00
2012 01 15 17 50 343  8.7 11.3  1.62  5.00  4.43 999 1029.6  -2.5   8.6 999.0 99.0 99.00
2012 01 15 18 50 332 10.0 12.6  1.50  5.56  4.27 999 1029.7  -2.4   8.6 999.0 99.0 99.00
2012 01 15 19 50 338  9.5 12.4  1.47  5.56  4.28 999 1030.5  -2.0   8.7 999.0 99.0 99.00
2012 01 15 20 50 331  9.6 11.7  1.62  5.26  4.27 999 1031.7  -1.4   8.7 999.0 99.0 99.00
2012 01 15 21 50 328 10.1 13.0  1.54  4.76  4.18 999 1032.6  -0.9   8.7 999.0 99.0 99.00
2012 01 15 22 50 321  9.5 11.7  1.46  4.35  4.05 999 1033.5  -0.8   8.6 999.0 99.0 99.00
2012 01 15 23 50 331  9.5 14.0  1.34  4.55  3.92 999 1034.0  -0.1   8.5 999.0 99.0 99.00
2012 01 16 00 50 334  9.2 12.5  1.34  4.55  3.99 999 1034.6  -0.2   8.5 999.0 99.0 99.00
2012 01 16 01 50 341  9.1 11.3  1.25  4.76  3.94 999 1035.2  -0.3   8.5 999.0 99.0 99.00
2012 01 16 02 50 343  8.4 11.2  1.19  4.35  3.95 999 1036.0  -0.6   8.5 999.0 99.0 99.00
2012 01 16 03 50 346  8.2 10.2  1.26  4.55  4.09 999 1036.5  -0.9   8.5 999.0 99.0 99.00
2012 01 16 04 50 353  7.7 10.1  1.25  4.76  4.13 999 1036.2  -1.1   8.6 999.0 99.0 99.00
2012 01 16 05 50   1  7.6  9.3  1.26  4.55  4.20 999 1036.8  -1.3   8.6 999.0 99.0 99.00
2012 01 16 06 50 356  6.9  8.8  1.31  6.25  4.37 999 1037.2  -1.6   8.6 999.0 99.0 99.00
2012 01 16 07 50  13  7.3  8.9  1.27  5.88  4.23 999 1036.8  -1.6   8.6 999.0 99.0 99.00
2012 01 16 08 50 359  6.3  7.9  1.12  5.26  4.01 999 1037.1  -1.4   8.6 999.0 99.0 99.00
2012 01 16 09 50  17  5.6  7.4  1.04  5.00  4.03 999 1037.1  -1.3   8.6 999.0 99.0 99.00
2012 01 16 10 50  25  4.7  6.2  0.88  5.26  3.90 999 1037.4  -1.3   8.6 999.0 99.0 99.00
2012 01 16 11 50  36  3.2  4.6  0.78  4.35  3.83 999 1037.9  -1.1   8.5 999.0 99.0 99.00
2012 01 16 12 50  40  2.5  4.0  0.73  5.00  3.95 999 1038.3  -0.5   8.4 999.0 99.0 99.00
2012 01 16 13 50  88  1.7  3.2  0.68  4.35  3.90 999 1038.4   0.1   8.5 999.0 99.0 99.00
2012 01 16 14 50 139  2.3  3.4  0.60  5.26  4.08 999 1038.3   0.8   8.7 999.0 99.0 99.00
2012 01 16 15 50 164  2.9  4.8  0.60  5.88  4.16 999 1038.0   1.3   8.8 999.0 99.0 99.00
2012 01 16 16 50 187  3.5  5.1  0.61  5.26  4.33 999 1036.7   1.9   8.9 999.0 99.0 99.00
2012 01 16 17 50 198  5.0  6.9  0.54  5.88  4.37 999 1035.3   2.5   9.0 999.0 99.0 99.00
2012 01 16 18 50 186  6.4  9.1  0.51  5.56  3.41 999 1033.5   3.2   9.0 999.0 99.0 99.00
2012 01 16 19 50 189  7.9 10.0  0.64  2.94  3.45 999 1032.7   3.8   9.0 999.0 99.0 99.00
2012 01 16 20 50 185  9.8 11.9  0.79  3.57  3.51 999 1031.4   4.5   8.9 999.0 99.0 99.00
2012 01 16 21 50 188 10.3 12.5  0.98  4.17  3.67 999 1031.0   5.4   8.8 999.0 99.0 99.00
2012 01 16 22 50 193 11.9 14.2  1.48  4.35  4.09 999 1030.3   6.2   8.8 999.0 99.0 99.00
2012 01 16 23 50 197 13.1 15.3  1.76  5.00  4.49 999 1028.9   7.0   8.8 999.0 99.0 99.00
2012 01 17 00 50 200 13.0 15.9  2.17  5.88  4.76 999 1028.2   7.5   8.7 999.0 99.0 99.00
2012 01 17 01 50 204 13.3 17.2  2.34  6.25  4.87 999 1027.4   7.9   8.7 999.0 99.0 99.00
2012 01 17 02 50 206 13.9 17.3  2.54  6.25  5.10 999 1026.6   8.3   8.7 999.0 99.0 99.00
2012 01 17 03 50 208 13.8 16.5  2.67  6.67  5.23 999 1025.6   8.5   8.8 999.0 99.0 99.00
2012 01 17 04 50 221 14.2 18.2  2.51  6.67  5.07 999 1025.2   8.1   8.8 999.0 99.0 99.00
2012 01 17 05 50 213 14.2 17.1  2.54  6.67  5.06 999 1024.1   7.5   8.9 999.0 99.0 99.00
2012 01 17 06 50 207 13.7 17.6  2.19  6.67  4.75 999 1023.3   8.2   8.9 999.0 99.0 99.00
2012 01 17 07 50 210 14.0 17.3  2.23  6.67  4.80 999 1022.8   8.6   9.0 999.0 99.0 99.00
2012 01 17 08 50 206 14.8 17.2  2.35  6.25  4.74 999 1021.1   8.7   9.1 999.0 99.0 99.00
2012 01 17 09 50 209 14.1 17.0  2.35  6.25  4.92 999 1020.2   9.0   9.0 999.0 99.0 99.00
2012 01 17 10 50 211 13.2 16.0  2.43  6.25  4.99 999 1019.6   8.8   9.0 999.0 99.0 99.00
2012 01 17 11 50 217 12.8 15.8  2.31  6.67  4.93 999 1019.8   8.8   8.9 999.0 99.0 99.00
2012 01 17 12 50 214 12.1 14.3  2.05  6.67  4.78 999 1019.4   8.7   8.8 999.0 99.0 99.00
2012 01 17 13 50 209 10.9 12.9  1.98  6.67  4.78 999 1019.3   9.2   8.8 999.0 99.0 99.00
2012 01 17 14 50 208 11.7 13.7  1.83  7.14  4.65 999 1018.8   9.5   8.8 999.0 99.0 99.00
2012 01 17 15 50 208  9.7 11.2  1.94  6.67  4.76 999 1018.0   9.1   8.8 999.0 99.0 99.00
2012 01 17 16 50 199  8.7 10.0  1.71  6.67  4.64 999 1016.1   9.4   8.9 999.0 99.0 99.00
2012 01 17 17 50 196  8.1  9.3  1.58  6.25  4.40 999 1014.5   9.8   9.0 999.0 99.0 99.00
2012 01 17 18 50 197 10.6 12.5  1.42  6.67  4.27 999 1012.3  10.6   9.0 999.0 99.0 99.00
2012 01 17 19 50 210 10.9 12.5  1.71  6.25  4.36 999 1011.9  10.9   9.0 999.0 99.0 99.00
2012 01 17 20 50 205 11.1 12.8  1.92  6.25  4.74 999 1011.1  11.2   9.0 999.0 99.0 99.00
2012 01 17 21 50 207 12.1 14.3  2.05  6.67  4.99 999 1010.3  11.7   9.1 999.0 99.0 99.00
2012 01 17 22 50 212 10.5 12.3  2.10  7.69  5.13 999 1010.9  10.9   9.0 999.0 99.0 99.00
2012 01 17 23 50 207 10.7 12.7  1.95  6.67  5.01 999 1010.5  10.9   9.0 999.0 99.0 99.00
2012 01 18 00 50 199 11.8 13.9  1.87  7.14  4.95 999 1009.4  11.0   9.0 999.0 99.0 99.00
2012 01 18 01 50 204 11.4 13.2  1.86  6.25  4.74 999 1009.4  11.0   9.0 999.0 99.0 99.00
2012 01 18 02 50 203 10.5 12.4  1.79  7.14  4.62 999 1008.9  10.9   9.0 999.0 99.0 99.00
2012 01 18 03 50 203 11.6 13.6  1.78  6.67  4.61 999 1007.8  11.0   8.8 999.0 99.0 99.00
2012 01 18 04 50 207 11.4 13.1  1.82  6.67  4.64 999 1007.6  10.8   8.8 999.0 99.0 99.00
2012 01 18 05 50 208 10.7 13.0  1.87  7.14  4.72 999 1007.4  10.7   8.9 999.0 99.0 99.00
2012 01 18 06 50 212  9.8 11.1  1.97  7.14  4.94 999 1007.0  10.2   9.0 999.0 99.0 99.00
2012 01 18 07 50 212  9.1 10.4  1.84  7.14  4.79 999 1007.1   9.9   8.9 999.0 99.0 99.00
2012 01 18 08 50 216  7.3  8.4  1.93  7.14  5.09 999 1007.4   9.6   8.8 999.0 99.0 99.00
2012 01 18 09 50 330 11.3 14.7  1.62  7.69  5.04 999 1009.3   9.1   8.4 999.0 99.0 99.00
2012 01 18 10 50 314 13.5 16.5  1.88  6.25  4.56 999 1010.4   8.8   8.4 999.0 99.0 99.00
2012 01 18 11 50 312 13.0 16.0  2.09  5.00  4.59 999 1011.9   8.2   8.5 999.0 99.0 99.00
2012 01 18 12 50 315 13.7 17.2  2.02  5.26  4.64 999 1013.3   7.7   8.5 999.0 99.0 99.00
2012 01 18 13 50 317 12.5 15.2  2.02  5.00  4.60 999 1015.1   7.1   8.5 999.0 99.0 99.00
2012 01 18 14 50 320 13.6 17.1  1.93  5.26  4.62 999 1015.9   6.7   8.6 999.0 99.0 99.00
2012 01 18 15 50 316 11.6 13.9  1.71  5.00  4.51 999 1016.8   6.4   8.6 999.0 99.0 99.00
2012 01 18 16 50 338 11.3 13.0  1.47  5.26  4.28 999 1016.6   5.6   8.7 999.0 99.0 99.00
2012 01 18 17 50 337 11.5 13.9  1.54  5.56  4.40 999 1016.3   5.2   8.8 999.0 99.0 99.00
2012 01 18 18 50 326 11.6 14.8  1.70  5.56  4.45 999 1016.4   5.6   8.9 999.0 99.0 99.00
2012 01 18 19 50 335 10.9 14.3  1.75  5.56  4.59 999 1017.0   5.1   8.9 999.0 99.0 99.00
2012 01 18 20 50 333 10.8 12.6  1.53  5.26  4.44 999 1017.8   4.7   8.9 999.0 99.0 99.00
2012 01 18 21 50 338 11.0 13.4  1.61  5.26  4.35 999 1018.7   4.5   8.9 999.0 99.0 99.00
2012 01 18 22 50 326 10.3 12.3  1.69  5.56  4.39 999 1019.8   4.2   8.9 999.0 99.0 99.00
2012 01 18 23 50 334  9.0 11.5  1.44  5.00  4.23 999 1020.6   4.1   8.9 999.0 99.0 99.00
2012 01 19 00 50 356  7.4  9.6  1.22  4.76  4.04 999 1021.3   3.7   8.8 999.0 99.0 99.00
2012 01 19 01 50 348  7.9  9.8  1.28  4.76  4.23 999 1021.6   3.3   8.8 999.0 99.0 99.00
2012 01 19 02 50   3  7.0  8.9  1.13  4.76  4.00 999 1022.0   3.0   8.7 999.0 99.0 99.00
2012 01 19 03 50   8  7.8  9.6  1.06  4.76  3.93 999 1021.6   2.7   8.7 999.0 99.0 99.00
2012 01 19 04 50  19  8.1  9.8  1.12  4.55  4.15 999 1021.6   2.4   8.7 999.0 99.0 99.00
2012 01 19 05 50  16  8.0  9.8  1.23  4.17  4.23 999 1021.5   1.8   8.7 999.0 99.0 99.00
2012 01 19 06 50  14  6.9  9.3  1.22  4.55  4.25 999 1021.8   1.5   8.7 999.0 99.0 99.00
2012 01 19 07 50   3  7.0  8.8  1.12  5.00  4.26 999 1022.0   1.4   8.7 999.0 99.0 99.00
2012 01 19 08 50   2  6.9  8.7  0.95  4.76  4.04 999 1022.3   1.2   8.7 999.0 99.0 99.00
2012 01 19 09 50   8  7.3  9.1  0.98  4.76  4.00 999 1022.2   0.8   8.6 999.0 99.0 99.00
2012 01 19 10 50  28  6.5  9.0  1.06  5.00  4.02 999 1022.7   1.2   8.6 999.0 99.0 99.00
2012 01 19 11 50  35  5.6  7.8  1.01  4.55  3.96 999 1023.2   1.1   8.6 999.0 99.0 99.00
2012 01 19 12 50  34  3.8  5.3  1.06  4.35  4.26 999 1023.8   1.7   8.6 999.0 99.0 99.00
2012 01 19 13 50  28  2.5  4.3  0.96  5.56  4.22 999 1024.4   2.4   8.6 999.0 99.0 99.00
2012 01 19 14 50   5  2.9  4.4  1.05  5.00  4.23 999 1024.3   2.6   8.7 999.0 99.0 99.00
2012 01 19 15 50 329  1.4  2.5  0.97  5.56  4.31 999 1023.8   2.8   8.8 999.0 99.0 99.00
2012 01 19 16 50 309  2.3  3.6  0.98  4.55  4.48 999 1022.7   2.7   8.9 999.0 99.0 99.00
2012 01 19 17 50 315  2.4  4.4  0.95  5.26  4.67 999 1021.7   2.9   9.0 999.0 99.0 99.00
2012 01 19 18 50 288  1.8  3.4  0.94  5.56  4.86 999 1021.1   2.9   9.1 999.0 99.0 99.00
