YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 10 21 11 00  81  7.3  8.8  0.96  4.17  3.79 999 1015.7  14.0  19.1  11.7 99.0 99.00
2005 10 21 12 00  67  8.1  9.9  0.95  4.55  3.78 999 1015.3  14.1  19.1  11.9 99.0 99.00
2005 10 21 13 00  65  6.4  8.1  0.95  3.70  3.67 999 1016.3  14.7  19.1  12.2 99.0 99.00
2005 10 21 14 00  74  7.9  9.1  1.04  4.17  3.83 999 1015.8  14.8  19.0  12.4 99.0 99.00
2005 10 21 15 00  56  8.0  9.2  1.04  4.35  3.82 999 1015.8  15.0  19.0  12.3 99.0 99.00
2005 10 21 16 00  44  8.6 10.3  1.09  4.76  3.86 999 1015.6  15.4  19.0  12.7 99.0 99.00
2005 10 21 17 00  45  9.6 11.1  1.25  4.76  3.94 999 1014.8  15.0  19.0  12.8 99.0 99.00
2005 10 21 18 00  49 10.4 12.4  1.48  5.00  4.20 999 1014.2  15.1  19.0  13.1 99.0 99.00
2005 10 21 19 00  46 10.0 11.9  1.64  5.26  4.42 999 1014.0  14.7  19.0  12.7 99.0 99.00
2005 10 21 20 00  59 11.2 13.2  1.85  5.26  4.61 999 1013.4  14.7  19.0  12.3 99.0 99.00
2005 10 21 21 00  60 10.3 12.3  1.86  5.56  4.53 999 1013.4  15.4  19.0  12.2 99.0 99.00
2005 10 21 22 00  61  9.7 11.6  1.89  5.56  4.62 999 1013.6  15.5  19.0  12.4 99.0 99.00
2005 10 21 23 00  65 10.7 13.0  1.88  5.88  4.60 999 1013.4  15.3  19.0  13.2 99.0 99.00
2005 10 22 00 00  62 10.4 12.4  1.84  5.56  4.63 999 1013.6  15.1  19.0  12.9 99.0 99.00
2005 10 22 01 00  68 10.8 12.7  2.09  5.88  4.79 999 1013.3  15.3  19.0  13.2 99.0 99.00
2005 10 22 02 00  68 10.3 12.0  1.90  6.25  4.81 999 1013.4  15.5  19.0  13.4 99.0 99.00
2005 10 22 03 00  73 10.6 12.8  1.95  6.25  4.75 999 1012.7  15.8  18.9  13.9 99.0 99.00
2005 10 22 04 00  70 10.5 12.3  2.00  5.56  4.82 999 1012.0  15.4  18.9  14.0 99.0 99.00
2005 10 22 05 00  79 10.8 12.9  1.94  6.67  4.86 999 1011.1  15.4  18.9  14.5 99.0 99.00
2005 10 22 06 00  84 10.2 12.4  2.03  6.25  5.03 999 1010.7  15.9  18.9  14.8 99.0 99.00
2005 10 22 07 00  93 10.4 12.6  1.93  6.25  4.87 999 1009.7  16.3  18.9  15.2 99.0 99.00
2005 10 22 08 00  92 11.0 13.3  2.09  6.67  4.94 999 1008.3  16.6  18.9  15.6 99.0 99.00
2005 10 22 09 00  91 11.1 13.7  2.01  6.67  4.91 999 1007.6  17.1  19.0  16.1 99.0 99.00
2005 10 22 10 00  98 10.9 12.6  2.01  7.14  4.94 999 1006.7  17.4  19.0  16.6 99.0 99.00
2005 10 22 11 00 104 11.1 13.1  1.88  6.67  4.67 999 1005.6  17.7  19.0  17.2 99.0 99.00
2005 10 22 12 00 121 10.3 12.3  2.05  6.25  4.86 999 1004.5  18.4  19.0  17.8 99.0 99.00
2005 10 22 13 00 169 10.2 11.8  1.87  6.67  4.78 999 1004.7  20.0  19.0  18.5 99.0 99.00
2005 10 22 14 00 175  9.0 12.1  1.92  6.67  4.95 999 1004.2  19.9  19.0  18.8 99.0 99.00
2005 10 22 15 00 172  7.8  9.3  1.72  6.25  4.83 999 1004.0  19.5  19.0  19.0 99.0 99.00
2005 10 22 16 00 177  7.4  8.5  1.58  6.67  4.86 999 1003.8  19.6  19.0  19.1 99.0 99.00
2005 10 22 17 00 188  6.7  7.9  1.66  5.88  4.88 999 1003.0  19.6  19.0  19.1 99.0 99.00
2005 10 22 18 00 206  6.2  7.2  1.42  6.67  4.77 999 1001.9  19.5  19.1  19.0 99.0 99.00
2005 10 22 19 00 231  5.8  7.1  1.45  6.67  5.04 999 1001.3  19.5  19.1  18.2 99.0 99.00
2005 10 22 20 00 225  4.2  4.9  1.29  7.14  4.99 999 1000.8  19.1  19.1  18.2 99.0 99.00
2005 10 22 21 00 208  4.7  5.6  1.31  6.25  5.15 999 1000.8  19.0  19.0  18.0 99.0 99.00
2005 10 22 22 00 248  4.9  6.2  1.21  7.14  5.19 999 1001.1  18.9  19.0  18.0 99.0 99.00
2005 10 22 23 00 254  5.3  6.4  1.13  6.67  4.89 999 1000.6  18.4  19.0  17.3 99.0 99.00
2005 10 23 00 00 251  6.5  7.3  1.01  6.67  4.58 999 1000.4  18.2  19.0  16.7 99.0 99.00
2005 10 23 01 00 272  9.8 11.5  1.14  7.14  4.10 999 1000.7  17.0  18.9  15.1 99.0 99.00
2005 10 23 02 00 293 13.4 16.8  1.37  3.57  3.90 999 1001.6  16.4  18.9  13.2 99.0 99.00
2005 10 23 03 00 291 13.6 16.7  1.65  4.76  4.19 999 1001.5  15.5  18.9  11.3 99.0 99.00
2005 10 23 04 00 290 12.4 15.3  1.63  5.00  4.41 999 1002.0  15.0  18.8  11.0 99.0 99.00
2005 10 23 05 00 289 13.4 16.7  1.78  5.56  4.50 999 1002.3  14.9  18.8  10.3 99.0 99.00
2005 10 23 06 00 291 14.3 17.7  1.90  5.26  4.50 999 1003.1  14.8  18.8   9.5 99.0 99.00
2005 10 23 07 00 295 13.5 17.1  2.03  5.00  4.68 999 1003.8  14.5  18.8   9.3 99.0 99.00
2005 10 23 08 00 284 12.8 15.1  2.04  5.00  4.59 999 1004.4  14.0  18.8   9.0 99.0 99.00
2005 10 23 09 00 283 13.1 15.6  1.72  5.00  4.25 999 1005.3  14.0  18.7   8.4 99.0 99.00
2005 10 23 10 00 285 12.5 14.9  1.68  4.55  4.36 999 1005.7  14.0  18.7   8.2 99.0 99.00
2005 10 23 11 00 292 11.0 13.6  1.66  5.00  4.41 999 1006.3  13.6  18.7   7.9 99.0 99.00
2005 10 23 12 00 285 10.6 13.0  1.44  4.55  4.16 999 1006.8  13.3  18.7   7.5 99.0 99.00
2005 10 23 13 00 288 10.3 12.7  1.36  5.00  4.22 999 1008.1  13.1  18.6   7.1 99.0 99.00
2005 10 23 14 00 296 10.3 13.5  1.33  5.00  4.07 999 1008.8  13.1  18.6   7.0 99.0 99.00
2005 10 23 15 00 297  9.7 12.5  1.37  4.17  4.07 999 1009.4  13.2  18.6   6.4 99.0 99.00
2005 10 23 16 00 303  9.6 11.7  1.31  4.76  4.11 999 1009.2  13.5  18.6   6.6 99.0 99.00
2005 10 23 17 00 295  6.9  8.9  1.19  5.00  4.08 999 1009.6  13.9  18.6   5.6 99.0 99.00
2005 10 23 18 00 300  7.4  9.0  1.09  5.00  4.00 999 1009.2  14.6  18.6   5.6 99.0 99.00
2005 10 23 19 00 295  6.5  7.9  0.90  4.76  3.86 999 1009.3  15.0  18.6   5.3 99.0 99.00
2005 10 23 20 00 296  6.4  8.8  0.95  4.76  3.90 999 1010.0  15.4  18.6   6.0 99.0 99.00
2005 10 23 21 00 297  5.1  6.5  0.80  4.55  3.78 999 1010.5  15.7  18.7   5.6 99.0 99.00
2005 10 23 22 00 286  4.6  6.5  0.70  4.17  3.65 999 1011.2  15.7  18.7   5.4 99.0 99.00
2005 10 23 23 00 298  5.4  7.4  0.67  4.35  3.66 999 1012.1  15.8  18.7   5.9 99.0 99.00
2005 10 24 00 00 299  5.1  6.9  0.65  7.69  3.68 999 1012.8  15.7  18.6   5.4 99.0 99.00
2005 10 24 01 00 291  4.4  5.7  0.58  3.70  3.69 999 1013.1  15.7  18.6   6.6 99.0 99.00
2005 10 24 02 00 304  2.3  3.7  0.52  3.57  3.69 999 1013.5  15.5  18.6   5.4 99.0 99.00
2005 10 24 03 00   4  1.0  2.6  0.50  7.69  4.14 999 1013.6  15.5  18.6   5.6 99.0 99.00
2005 10 24 04 00 348  2.2  3.1  0.48  8.33  4.49 999 1013.1  15.6  18.6   6.1 99.0 99.00
2005 10 24 05 00  57  2.7  3.7  0.44  7.69  4.75 999 1013.3  15.5  18.5   6.8 99.0 99.00
2005 10 24 06 00  76  3.8  4.6  0.42  7.69  4.73 999 1012.9  15.3  18.5   7.0 99.0 99.00
2005 10 24 07 00  79  4.5  5.7  0.43  7.14  4.51 999 1012.5  15.2  18.5   6.8 99.0 99.00
2005 10 24 08 00  74  4.0  5.0  0.43  7.69  4.30 999 1012.8  15.2  18.6   6.7 99.0 99.00
2005 10 24 09 00  81  6.0  7.9  0.49  7.14  3.64 999 1012.4  15.1  18.6   7.4 99.0 99.00
2005 10 24 10 00  92  6.8  8.1  0.59  7.69  3.42 999 1012.4  15.0  18.6   8.3 99.0 99.00
2005 10 24 11 00  82  7.2  8.7  0.65  3.03  3.39 999 1012.5  15.0  18.6   8.7 99.0 99.00
2005 10 24 12 00  84  7.7  9.3  0.81  3.33  3.40 999 1012.5  15.1  18.6   8.5 99.0 99.00
2005 10 24 13 00  76  8.5 10.5  0.87  3.57  3.49 999 1012.4  15.2  18.6   9.1 99.0 99.00
2005 10 24 14 00  80  9.7 11.6  0.99  3.85  3.58 999 1011.6  15.2  18.6   9.4 99.0 99.00
2005 10 24 15 00  83 10.6 13.1  1.17  4.17  3.68 999 1011.0  15.3  18.5  10.5 99.0 99.00
2005 10 24 16 00  86 11.9 14.1  1.36  4.35  3.91 999 1010.6  15.4  18.5  10.0 99.0 99.00
2005 10 24 17 00  74 11.7 13.6  1.60  4.76  4.16 999 1009.7  15.4  18.4  10.0 99.0 99.00
2005 10 24 18 00  65 11.6 13.4  1.86  5.26  4.40 999 1009.0  15.0  18.3  10.1 99.0 99.00
2005 10 24 19 00  66 14.1 17.0  2.09  5.56  4.73 999 1007.6  14.3  18.3  10.6 99.0 99.00
2005 10 24 20 00  62 12.7 15.9  2.35  5.88  4.91 999 1006.8  14.6  18.2  11.7 99.0 99.00
2005 10 24 21 00  63 14.0 17.6  2.42  5.56  4.90 999 1004.9  14.7  18.2  12.1 99.0 99.00
2005 10 24 22 00  61 14.0 16.8  2.96  5.88  5.26 999 1003.8  15.0  18.2  13.4 99.0 99.00
2005 10 24 23 00  65 16.0 19.6  3.05  6.67  5.36 999 1001.9  15.0  18.3  13.1 99.0 99.00
2005 10 25 00 00  65 15.9 19.5  3.42  6.67  5.72 999 1001.3  15.0  18.3  12.5 99.0 99.00
2005 10 25 01 00  66 17.6 21.1  3.94  6.67  5.94 999  999.1  15.7  18.3  14.2 99.0 99.00
2005 10 25 02 00  59 16.4 19.4  3.82  7.14  5.84 999  999.1  15.3  18.3  13.2 99.0 99.00
2005 10 25 03 00  53 18.7 22.2  3.70  7.69  5.82 999  997.1  14.7  18.3  13.5 99.0 99.00
2005 10 25 04 00  57 20.7 24.6  4.47  7.69  6.37 999  993.0  15.1  18.3  13.6 99.0 99.00
2005 10 25 05 00  48 19.0 23.7  4.55  7.69  6.39 999  992.6  14.8  18.3  13.1 99.0 99.00
2005 10 25 06 00  46 19.4 24.2  6.52  9.09  7.41 999  991.1  15.0  18.3  12.9 99.0 99.00
2005 10 25 07 00  38 18.6 23.6  5.72  9.09  7.27 999  989.9  14.5  18.2  12.7 99.0 99.00
2005 10 25 08 00  33 18.0 22.5  6.01 10.00  7.69 999  989.1  14.6  18.2  13.6 99.0 99.00
2005 10 25 09 00  25 17.2 21.7  6.03  9.09  7.60 999  989.0  14.7  18.1  13.6 99.0 99.00
2005 10 25 10 00  24 16.9 22.7  5.84 10.00  7.66 999  988.3  14.8  18.0  13.7 99.0 99.00
2005 10 25 11 00  17 14.2 17.3  6.15 10.00  7.68 999  989.2  15.3  18.0  14.1 99.0 99.00
2005 10 25 12 00   5 13.5 16.5  6.93 10.00  8.39 999  989.6  15.4  18.0  14.1 99.0 99.00
2005 10 25 13 00   2 13.3 16.9  6.13 10.00  8.22 999  990.2  15.6  17.8  14.2 99.0 99.00
2005 10 25 14 00 332 12.5 15.5  5.09 10.00  7.55 999  991.3  14.2  17.8  13.5 99.0 99.00
2005 10 25 15 00 328 11.5 14.0  5.13 10.81  7.67 999  991.5  13.5  17.8  12.7 99.0 99.00
2005 10 25 16 00 317 11.7 14.3  4.01  8.33  7.09 999  992.5  13.3  17.8  12.3 99.0 99.00
2005 10 25 17 00 312 11.4 14.2  4.48 11.43  7.58 999  992.9  13.4  17.8  11.9 99.0 99.00
2005 10 25 18 00 299 10.3 13.0  3.98 11.43  6.97 999  993.3  12.2  17.8  11.0 99.0 99.00
2005 10 25 19 00 293  9.9 13.7  3.93 12.12  7.51 999  994.1  11.8  17.8  10.1 99.0 99.00
2005 10 25 20 00 286  9.0 11.4  3.83 12.90  7.61 999  995.1  11.7  17.8  10.2 99.0 99.00
2005 10 25 21 00 272  9.8 12.7  3.34 10.81  7.07 999  996.0  11.2  17.7  10.0 99.0 99.00
2005 10 25 22 00 265 10.2 13.1  3.35 11.43  7.08 999  997.0  10.9  17.7   9.2 99.0 99.00
2005 10 25 23 00 266 10.5 13.3  3.03 12.90  6.63 999  997.9  11.1  17.7   8.7 99.0 99.00
2005 10 26 00 00 265 11.8 14.9  3.07 12.12  6.62 999  998.8  10.7  17.7   8.2 99.0 99.00
2005 10 26 01 00 252 10.8 13.6  3.17 13.79  7.27 999  999.4  10.4  17.6   7.5 99.0 99.00
2005 10 26 02 00 263 12.0 14.9  3.61 13.79  7.73 999  999.7   9.7  17.5   6.7 99.0 99.00
2005 10 26 03 00 262 10.6 13.4  2.89 12.90  6.71 999  999.9   9.5  17.3   6.4 99.0 99.00
2005 10 26 04 00 264 10.8 13.2  2.86 10.81  6.67 999  999.8   9.4  17.3   6.6 99.0 99.00
2005 10 26 05 00 263 11.8 14.1  2.99 11.43  6.80 999 1000.0   9.2  17.2   6.8 99.0 99.00
2005 10 26 06 00 283 10.8 13.4  2.87 12.12  6.57 999 1000.6   9.1  17.0   6.6 99.0 99.00
2005 10 26 07 00 295 11.5 14.1  2.68 11.43  6.29 999 1001.6   8.5  16.9   6.3 99.0 99.00
2005 10 26 08 00 297 12.0 15.1  2.59 11.43  5.99 999 1002.1   8.6  16.9   5.6 99.0 99.00
2005 10 26 09 00 295 12.7 15.6  2.46 10.00  5.48 999 1002.8   8.7  16.9   5.6 99.0 99.00
2005 10 26 10 00 297 12.2 15.0  2.49 12.12  5.57 999 1004.2   8.7  16.8   5.1 99.0 99.00
2005 10 26 11 00 303 12.1 14.5  2.30  5.26  5.13 999 1005.5   8.7  16.8   4.6 99.0 99.00
2005 10 26 12 00 306 13.1 16.0  2.32 11.43  5.23 999 1006.8   8.8  16.8   4.6 99.0 99.00
2005 10 26 13 00 306 12.3 15.4  2.23  5.00  5.09 999 1008.4   9.0  16.9   4.9 99.0 99.00
2005 10 26 14 00 309 12.0 16.0  2.06 12.12  5.01 999 1009.5   9.2  16.9   4.6 99.0 99.00
2005 10 26 15 00 305 11.8 14.9  1.98 10.81  5.04 999 1010.3   9.8  16.9   4.8 99.0 99.00
2005 10 26 16 00 303  9.6 12.4  1.88 12.12  4.94 999 1010.9  10.6  17.0   4.6 99.0 99.00
2005 10 26 17 00 298 10.4 14.0  1.90 11.43  5.14 999 1011.3  11.5  16.9   4.9 99.0 99.00
2005 10 26 18 00 302  9.8 12.5  1.65  5.26  4.80 999 1011.1  12.3  16.9   4.8 99.0 99.00
2005 10 26 19 00 309  9.7 12.2  1.68 12.12  4.99 999 1011.5  13.0  16.9   4.6 99.0 99.00
2005 10 26 20 00 302  9.7 11.9  1.65 10.81  4.76 999 1012.3  13.3  16.8   4.6 99.0 99.00
2005 10 26 21 00 300  8.5 11.2  1.53 11.43  4.74 999 1013.0  13.7  16.8   4.9 99.0 99.00
2005 10 26 22 00 292  9.4 11.9  1.44 10.81  4.53 999 1013.8  13.8  16.7   5.6 99.0 99.00
2005 10 26 23 00 288 10.8 12.9  1.45 10.81  4.36 999 1014.7  13.5  16.7   5.1 99.0 99.00
2005 10 27 00 00 286  9.6 11.7  1.35  4.76  4.11 999 1015.9  13.3  16.7   5.9 99.0 99.00
2005 10 27 01 00 290  9.4 11.5  1.32 12.12  4.26 999 1016.7  13.0  16.8   7.1 99.0 99.00
2005 10 27 02 00 289 10.0 12.2  1.28 12.90  4.20 999 1017.4  12.9  16.8   6.6 99.0 99.00
2005 10 27 03 00 294 10.6 13.5  1.35  4.35  4.10 999 1017.7  12.8  16.8   6.6 99.0 99.00
2005 10 27 04 00 304  9.0 10.8  1.40  4.55  4.34 999 1018.2  12.2  16.8   7.0 99.0 99.00
2005 10 27 05 00 301  9.9 12.0  1.20  9.09  4.30 999 1018.3  12.0  16.7   6.6 99.0 99.00
2005 10 27 06 00 308 10.7 12.9  1.38  4.35  4.35 999 1018.6  11.7  16.7   6.5 99.0 99.00
2005 10 27 07 00 313  9.7 11.4  1.28  4.35  4.20 999 1019.1  11.5  16.6   5.9 99.0 99.00
2005 10 27 08 00 318  9.4 11.8  1.28  5.00  4.32 999 1019.3  11.0  16.6   6.1 99.0 99.00
2005 10 27 09 00 322  8.5 10.4  1.08  4.76  4.11 999 1019.6  10.8  16.7   6.0 99.0 99.00
2005 10 27 10 00 322  7.7  9.9  1.12  4.76  4.25 999 1020.3  10.9  16.7   5.4 99.0 99.00
2005 10 27 11 00 330  6.9  8.7  1.12  4.76  4.27 999 1020.8  11.1  16.7   5.5 99.0 99.00
2005 10 27 12 00 325  6.3  8.1  1.01  4.55  4.07 999 1021.3  11.1  16.8   4.7 99.0 99.00
2005 10 27 13 00 327  5.5  7.5  1.07 12.90  4.24 999 1022.0  11.1  16.9   4.5 99.0 99.00
2005 10 27 14 00 315  4.2  6.0  0.89  4.00  4.09 999 1022.6  11.0  16.9   4.3 99.0 99.00
2005 10 27 15 00 339  3.8  5.0  0.87  5.00  4.15 999 1022.8  11.0  17.0   4.8 99.0 99.00
2005 10 27 16 00 310  3.2  5.1  0.88 12.12  4.53 999 1023.0  10.9  17.1   4.9 99.0 99.00
2005 10 27 17 00 309  2.9  4.0  0.85 12.12  4.62 999 1022.8  11.0  17.1   4.5 99.0 99.00
2005 10 27 18 00 290  2.2  3.4  0.77 11.43  4.65 999 1022.3  11.0  17.2   4.2 99.0 99.00
2005 10 27 19 00 314  1.0  2.4  0.81  5.26  4.82 999 1021.9  11.3  17.2   4.3 99.0 99.00
2005 10 27 20 00 155  0.2  0.7  0.77 11.43  4.99 999 1021.9  11.4  17.2   3.7 99.0 99.00
2005 10 27 21 00 116  0.8  1.4  0.76  4.76  4.86 999 1022.0  11.4  17.1   4.0 99.0 99.00
2005 10 27 22 00  50  0.3  1.2  0.71  7.69  4.97 999 1022.3  11.4  16.9   3.8 99.0 99.00
2005 10 27 23 00 359  1.1  1.9  0.66 12.90  5.12 999 1022.7  11.7  17.0   3.6 99.0 99.00
2005 10 28 00 00 180  0.1  0.4  0.62 12.12  4.98 999 1023.3  11.8  17.0   3.5 99.0 99.00
2005 10 28 01 00 351  1.9  4.1  0.54 12.90  5.27 999 1023.6  12.1  16.9   3.4 99.0 99.00
2005 10 28 02 00 353  5.8  7.9  0.46  7.69  4.77 999 1023.8  12.1  16.9   4.0 99.0 99.00
2005 10 28 03 00   4  5.1  7.1  0.45  8.33  3.95 999 1024.4  12.0  16.9   3.2 99.0 99.00
2005 10 28 04 00   9  4.7  6.8  0.52  8.33  3.51 999 1024.7  11.9  16.7   3.1 99.0 99.00
2005 10 28 05 00 357  3.4  5.0  0.55  8.33  3.99 999 1024.7  11.9  16.7   2.3 99.0 99.00
2005 10 28 06 00 358  4.9  6.6  0.55 12.12  4.27 999 1024.7  11.8  16.6   2.7 99.0 99.00
2005 10 28 07 00   6  5.1  6.7  0.56 12.12  3.76 999 1024.8  11.6  16.6   2.7 99.0 99.00
2005 10 28 08 00 358  5.1  6.8  0.58  9.09  3.57 999 1024.4  11.4  16.5   2.3 99.0 99.00
2005 10 28 09 00  18  5.4  7.4  0.59  2.94  3.61 999 1023.9  11.3  16.5   2.2 99.0 99.00
2005 10 28 10 00   6  6.5  8.5  0.61 12.12  3.61 999 1023.5  11.2  16.5   2.6 99.0 99.00
2005 10 28 11 00  33  4.0  6.1  0.62  3.13  3.62 999 1024.5  11.4  16.5   2.8 99.0 99.00
2005 10 28 12 00   9  4.6  7.2 99.00 99.00 99.00 999 1025.0  11.4  16.5   2.3 99.0 99.00
2005 10 28 13 00  11  5.8  8.4  0.62  3.33  3.64 999 1025.0  11.6  16.5   2.2 99.0 99.00
2005 10 28 14 00   6  5.7  7.4  0.60  8.33  3.26 999 1025.9  11.6  16.5   3.0 99.0 99.00
2005 10 28 15 00  22  5.6  7.1  0.69  3.45  3.38 999 1026.2  11.7  16.5   2.6 99.0 99.00
2005 10 28 16 00   1  6.5  9.6  0.71  3.33  3.36 999 1025.5  11.9  16.5   4.7 99.0 99.00
2005 10 28 17 00   3  9.5 12.0  0.98  3.85  3.59 999 1024.2  11.6  16.5   6.8 99.0 99.00
2005 10 28 18 00  15  9.3 11.6  1.03  4.35  3.58 999 1023.6  11.5  16.5   5.6 99.0 99.00
2005 10 28 19 00  15  8.3 10.0  1.01  4.17  3.71 999 1023.3  11.5  16.5   4.8 99.0 99.00
2005 10 28 20 00   6  9.5 11.4  1.08  4.17  3.72 999 1023.5  11.3  16.6   5.2 99.0 99.00
2005 10 28 21 00 355 10.1 11.9  1.17  4.35  3.75 999 1023.3  11.3  16.6   5.8 99.0 99.00
2005 10 28 22 00  14  9.2 11.2  1.13  4.55  3.85 999 1023.6  11.0  16.6   3.8 99.0 99.00
2005 10 28 23 00   8  7.6  9.5  1.14  4.76  3.82 999 1024.0  10.9  16.6   2.8 99.0 99.00
2005 10 29 00 00   1  7.7 10.1  1.12  4.76  3.86 999 1024.1  10.8  16.6   2.3 99.0 99.00
2005 10 29 01 00   7  8.3 10.1  1.13  4.55  3.84 999 1024.1  10.7  16.6   1.8 99.0 99.00
2005 10 29 02 00 360  7.8  9.7  1.29  5.00  4.07 999 1024.2  10.8  16.6   1.4 99.0 99.00
2005 10 29 03 00 352  8.0  9.9  1.32  5.26  4.05 999 1024.2  10.6  16.6   0.2 99.0 99.00
2005 10 29 04 00   1  7.8 10.8  1.18  5.00  4.02 999 1024.3  10.5  16.6   0.1 99.0 99.00
2005 10 29 05 00 354  7.3 10.2  1.13  4.76  4.01 999 1024.2  10.3  16.6   0.3 99.0 99.00
2005 10 29 06 00 344  9.1 11.5  1.22  5.26  3.98 999 1023.9  10.2  16.6   0.3 99.0 99.00
2005 10 29 07 00 352  8.0 10.7  1.23  5.56  4.11 999 1023.7  10.3  16.6   0.4 99.0 99.00
2005 10 29 08 00 339  8.6 11.2  1.23  5.26  3.96 999 1023.2  10.4  16.6   0.6 99.0 99.00
2005 10 29 09 00 330  9.1 10.9  1.21  5.26  4.01 999 1023.0  10.5  16.5   0.0 99.0 99.00
2005 10 29 10 00 331  9.2 11.5  1.41  5.26  4.10 999 1023.4  10.4  16.5   1.4 99.0 99.00
2005 10 29 11 00 317 10.2 12.1  1.44  4.55  4.00 999 1023.2  10.3  16.5   2.1 99.0 99.00
2005 10 29 12 00 320  9.1 11.6  1.45  5.88  4.12 999 1023.9  10.2  16.4   2.4 99.0 99.00
2005 10 29 13 00 323  6.9  8.6  1.36  4.17  4.14 999 1024.4  10.2  16.4   3.0 99.0 99.00
2005 10 29 14 00 326  7.1  8.6  1.40  6.67  4.36 999 1024.7  10.1  16.4   1.6 99.0 99.00
2005 10 29 15 00 329  6.8  8.6  1.33  6.67  4.55 999 1024.6   9.8  16.4   1.0 99.0 99.00
2005 10 29 16 00 327  7.2  9.0  1.33  6.25  4.49 999 1024.2   9.8  16.4   1.4 99.0 99.00
2005 10 29 17 00 326  8.1 10.9  1.24  6.67  4.38 999 1023.6   9.5  16.4   1.0 99.0 99.00
2005 10 29 18 00 316  9.0 11.3  1.33  6.67  4.35 999 1022.7   9.6  16.4   2.0 99.0 99.00
2005 10 29 19 00 321  9.4 12.6  1.45  6.25  4.55 999 1022.1   9.9  16.4   2.0 99.0 99.00
2005 10 29 20 00 313  8.4 10.5  1.46  7.69  4.57 999 1022.0   9.9  16.4   1.3 99.0 99.00
2005 10 29 21 00 308  9.3 12.1  1.54  7.69  4.82 999 1021.8  10.5  16.4   1.3 99.0 99.00
2005 10 29 22 00 311 10.4 13.5  1.65  4.76  4.60 999 1021.9  10.5  16.4   2.4 99.0 99.00
2005 10 29 23 00 303 11.4 14.8  1.81  5.00  4.74 999 1022.3  10.4  16.3   1.5 99.0 99.00
2005 10 30 00 00 308 11.5 14.0  1.93  5.00  4.68 999 1022.5  10.3  16.3   0.6 99.0 99.00
2005 10 30 01 00 302 10.2 12.9  1.84  5.56  4.71 999 1022.2  10.5  16.3   0.8 99.0 99.00
2005 10 30 02 00 287  9.0 11.5  1.53  5.26  4.71 999 1022.3  10.5  16.3   2.5 99.0 99.00
2005 10 30 03 00 295 10.4 12.3  1.44  8.33  4.35 999 1022.2  10.8  16.3   3.8 99.0 99.00
2005 10 30 04 00 303 10.6 13.2  1.61  9.09  4.54 999 1022.0  11.4  16.3   4.0 99.0 99.00
2005 10 30 05 00 296  9.8 11.1  1.68  9.09  4.77 999 1022.2  11.6  16.3   4.1 99.0 99.00
2005 10 30 06 00 309 12.0 14.2  1.69  8.33  4.74 999 1022.1  11.6  16.3   5.0 99.0 99.00
2005 10 30 07 00 311 11.8 14.6  1.63  5.00  4.68 999 1022.4  11.9  16.2   4.7 99.0 99.00
2005 10 30 08 00 310 11.9 14.3  1.77  5.00  4.83 999 1022.6  11.6  16.2   4.8 99.0 99.00
2005 10 30 09 00 310 12.1 14.1  1.72  7.69  4.86 999 1022.7  11.4  16.2   4.5 99.0 99.00
2005 10 30 10 00 307 11.0 13.8  1.73  5.00  4.73 999 1023.0  11.2  16.1   5.2 99.0 99.00
2005 10 30 11 00 310 10.7 13.2  1.75 10.00  4.94 999 1023.3  11.0  16.1   5.0 99.0 99.00
2005 10 30 12 00 310 11.1 13.2  1.72 10.00  4.87 999 1023.8  11.0  16.1   5.0 99.0 99.00
2005 10 30 13 00 311 10.7 12.7  1.78  5.26  4.76 999 1024.8  11.2  16.1   5.3 99.0 99.00
2005 10 30 14 00 309 10.1 12.8  1.71  5.26  4.75 999 1025.2  11.5  16.1   5.3 99.0 99.00
2005 10 30 15 00 314 10.7 12.5  1.66  5.00  4.55 999 1024.9  12.3  16.1   5.6 99.0 99.00
2005 10 30 16 00 313 11.4 13.8  1.60  5.00  4.48 999 1024.6  13.2  16.1   5.8 99.0 99.00
2005 10 30 17 00 301  9.3 11.0  1.53  4.76  4.52 999 1024.0  14.2  16.2   5.0 99.0 99.00
2005 10 30 18 00 305  9.1 10.3  1.43  5.00  4.74 999 1023.4  15.2  16.2   4.8 99.0 99.00
2005 10 30 19 00 314  6.8  8.9  1.15 10.00  4.54 999 1023.2  15.8  16.2   7.1 99.0 99.00
2005 10 30 20 00 307  6.4  7.4  1.06 10.81  4.55 999 1023.3  16.4  16.2   6.5 99.0 99.00
2005 10 30 21 00 311  4.4  5.1  0.93 10.00  4.83 999 1023.5  16.5  16.2   7.7 99.0 99.00
2005 10 30 22 00 293  5.2  6.3  0.89 10.81  5.13 999 1023.8  16.9  16.1   8.9 99.0 99.00
2005 10 30 23 00 291  7.4  9.3  0.87 10.81  4.68 999 1024.3  16.6  16.1   7.0 99.0 99.00
2005 10 31 00 00 286  8.0  9.8  0.98 10.81  4.53 999 1024.4  16.0  16.1   6.8 99.0 99.00
2005 10 31 01 00 290  7.0  8.5  0.93 10.81  4.31 999 1024.7  16.0  16.1   7.2 99.0 99.00
2005 10 31 02 00 284  7.1  9.0  0.97 10.00  4.07 999 1025.1  15.8  16.1   7.2 99.0 99.00
